Link,Status,Error,Type
https://botticelli.in/blog/shirts-for-tall-men,200,No error,Home
https://botticelli.in/collection/shirts/party-wear/violet-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-check-formal-shirt,not connected,TimeoutError,Home
https://botticelli.in/weekday-shirts,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/ice-green-shirt,not connected,TimeoutError,Home
https://botticelli.in/wp-content/themes/ecomus/assets/fonts/i7dOIFdwYjGaAMFtZd_QA1ZbYFc.woff2,200,Non-HTML content: application/font-woff2,Home
https://botticelli.in/collection/shirts/striped/maroon-striped-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12629,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/blue-vertical-striped-shirt,not connected,TimeoutError,Home
https://botticelli.in/red-shirts,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13784,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12658,200,No error,Home
https://botticelli.in/collection/shirts/striped/grey-vertical-striped-shirt,not connected,TimeoutError,Home
https://botticelli.in/brown-shirts,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13107,not connected,TimeoutError,Home
https://botticelli.in/comments/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/brown-printed-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12054,not connected,TimeoutError,Home
https://botticelli.in/shipping-policy,not connected,TimeoutError,Home
https://botticelli.in/my-account,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13785,not connected,TimeoutError,Home
https://botticelli.in/blue-shirts,not connected,TimeoutError,Home
https://botticelli.in/navy-blue-shirts,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13143,not connected,TimeoutError,Home
https://botticelli.in/pink-shirts,not connected,TimeoutError,Home
https://botticelli.in/grey-shirts,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12658,not connected,TimeoutError,Home
https://botticelli.in/premium-black-shirts,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/black-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12758,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12704,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/orange-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/blog/striped-shirt-fabrics,not connected,TimeoutError,Home
https://botticelli.in/blog,not connected,TimeoutError,Home
https://botticelli.in/my-account?mode=login,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/113,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12084,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/blue-striped-shirt-for-men,not connected,TimeoutError,Home
https://botticelli.in/weekend-shirts,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=11976,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13094,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/olive-green-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/blog/shirts-for-tall-men/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/sandal-vertical-striped-shirt,not connected,TimeoutError,Home
https://botticelli.in/festive-shirts-for-men,not connected,TimeoutError,Home
https://botticelli.in/xmlrpc.php?rsd=,not connected,ClientError: [WinError 10054] An existing connection was forcibly closed by the remote host,Home
https://botticelli.in/?add_to_compare=12715,not connected,TimeoutError,Home
https://botticelli.in/pastel-color-shirts,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13169,not connected,TimeoutError,Home
https://botticelli.in/refund_returns-policy,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13094,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/blue-and-grey-striped-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12084,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13107,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/posts/11273,not connected,TimeoutError,Home
https://botticelli.in/contact-us,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13785,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12670,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/khaki-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13680,not connected,TimeoutError,Home
https://botticelli.in/premium-white-shirts,not connected,TimeoutError,Home
https://botticelli.in/?remove_compare_item=f01287d4b412a2b16ec4a40af48d7c69,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13666,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13106,not connected,TimeoutError,Home
https://botticelli.in/blog/category/lifestyle,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13058,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/blue-white-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/coffee-colour-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/grey-printed-shirt,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/party-wear,not connected,TimeoutError,Home
https://botticelli.in/blog/classic-oxford-shirt,not connected,TimeoutError,Home
https://botticelli.in/office-wear-shirts,not connected,TimeoutError,Home
https://botticelli.in/date-night-outfit,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13106,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13169,not connected,TimeoutError,Home
https://botticelli.in/?p=11273,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12603,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13130,not connected,TimeoutError,Home
https://botticelli.in/interview-shirts,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=11927,not connected,TimeoutError,Home
https://botticelli.in/wp-json,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/yellow-plaid-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12603,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12758,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12629,not connected,TimeoutError,Home
https://botticelli.in/blog/check-shirt-combination,not connected,TimeoutError,Home
